gameid,visid,homeid,visname,homename,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,clock,first,ob,turnover,score,vscore,hscore,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW26,"H,1,10,V26","26,1,149",{DRIVE}:02:36,FRANKFURT GALAXY drive start at 02:36.,"H,1,10,V26",NA,02:36,NA,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW26,"H,1,10,V26","26,2,150","RUSH:22,V23, TACK:97",G. Ameln rush for 3 yards to the PW23 (L. Gembara).,"H,2,7,V23",R,NA,NA,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,7,PW23,"H,2,7,V23","26,3,151","PASS:7,C,19,V15 TACK:8","J. Sullivan pass complete to N. Strahmann for 8 yards to the PW15, 1ST DOWN FG (H. Ogrodowcyk).","H,1,10,V15",P,NA,P,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW15,"H,1,10,V15","26,4,152","PASS:7,C,19,V09 TACK:26,8",J. Sullivan pass complete to N. Strahmann for 6 yards to the PW9 (M. Osumek;H. Ogrodowcyk).,"H,2,4,V09",P,NA,NA,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,4,PW09,"H,2,4,V09","26,5,153","PASS:7,C,86,V05 TACK:26,4","J. Sullivan pass complete to L. Regler for 4 yards to the PW5, 1ST DOWN FG (M. Osumek;W. Lloyd).","H,1,0,V05",P,NA,P,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,0,PW05,"H,1,0,V05","26,6,154","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"H,2,0,V05",P,NA,NA,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,0,PW05,"H,2,0,V05","26,7,155","PASS:7,C,22,V00 T:00:01","J. Sullivan pass complete to G. Ameln for 5 yards to the PW0, 1ST DOWN FG, TOUCHDOWN, clock 00:01.","H,1,10,V15",P,00:01,P,NA,NA,Y,6,18,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,PW15,"H,1,10,V15","26,8,156","PAT:K,15,G",M. Siemssen kick attempt good.,"H,1,0,H35",X,NA,NA,NA,NA,Y,6,19,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,0,FG35,"H,1,0,H35","26,9,157",Q:4 T:15:00,"Start of 4th quarter, clock 15:00.","H,1,0,H35",#,15:00,NA,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,0,FG35,"H,1,0,H35","26,10,158","KO:19,V08 RET:5,V33 TACK:53","N. Strahmann kickoff 57 yards to the PW8, G. Zec return 25 yards to the PW33 (D. Josiah).","V,1,10,V33",K,NA,NA,NA,NA,NA,NA,NA,26,H,FG,"INT,3,02:36,74","TD,3,00:01,100",6,26,2:35,INT,3,02:36,PW26,TD,3,00:01,PW00,1
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW33,"V,1,10,V33","27,1,159",{DRIVE}:14:51,PANTHERS WROCLAW drive start at 14:51.,"V,1,10,V33",NA,14:51,NA,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW33,"V,1,10,V33","27,2,160","RUSH:24,V38, TACK:43",M. Herndon rush for 5 yards to the PW38 (J. Silva Gomez).,"V,2,5,V38",R,NA,NA,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,5,PW38,"V,2,5,V38","27,3,161","RUSH:24,V42, TACK:55",M. Herndon rush for 4 yards to the PW42 (V. Valasti).,"V,3,1,V42",R,NA,NA,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,1,PW42,"V,3,1,V42","27,4,162","RUSH:24,V46, TACK:41","M. Herndon rush for 4 yards to the PW46, 1ST DOWN PW (S. Gauthier).","V,1,10,V46",R,NA,R,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW46,"V,1,10,V46","27,5,163","PASS:2,C,23,H43 TACK:41,23","L. O'Connor pass complete to J. Mazan for 11 yards to the FG43, 1ST DOWN PW (S. Gauthier;D. Cooper).","V,1,10,H43",P,NA,P,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,FG43,"V,1,10,H43","27,6,164","RUSH:25,H43, TACK:99",P. Pasqualini rush for no gain to the FG43 (K. Maier).,"V,2,10,H43",R,NA,NA,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,10,FG43,"V,2,10,H43","27,7,165","PASS:2,C,23,H28 TACK:41","L. O'Connor pass complete to J. Mazan for 15 yards to the FG28, 1ST DOWN PW (S. Gauthier).","V,1,10,H28",P,NA,P,NA,NA,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,FG28,"V,1,10,H28","27,8,166","PASS:2,X,10,H05 RET:10,H38","L. O'Connor pass intercepted by O. Williams at the FG5, O. Williams return 33 yards to the FG38.","H,1,10,H38",P,NA,NA,NA,I,NA,NA,NA,27,V,PW,"KO,4,14:51,33","INT,4,11:03,72",7,39,3:48,KO,4,14:51,PW33,INT,4,11:03,FG28,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG38,"H,1,10,H38","28,1,167",{DRIVE}:11:03,FRANKFURT GALAXY drive start at 11:03.,"H,1,10,H38",NA,11:03,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG38,"H,1,10,H38","28,2,168","RUSH:13,H45, TACK:4",M. Rutsch rush for 7 yards to the FG45 (W. Lloyd).,"H,2,3,H45",R,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,3,FG45,"H,2,3,H45","28,3,169","RUSH:22,H45, TACK:47",G. Ameln rush for no gain to the FG45 (A. Idziak).,"H,3,3,H45",R,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,3,FG45,"H,3,3,H45","28,4,170","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"H,4,3,H45",P,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,3,FG45,"H,4,3,H45","28,5,171","PUNT:82,V10 OB: PEN:V,HO,A,TM,H50,1 NOPLAY:","H. Schwarz punt 45 yards to the PW10, out-of-bounds, PENALTY PW holding 5 yards to the 50 yardline, 1ST DOWN FG, NO PLAY.","H,1,10,H50",E,NA,E,Y,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG50,"H,1,10,H50","28,6,172","PASS:7,C,33,H50 TACK:26",J. Sullivan pass complete to J. Rodney for no gain to the 50 yardline (M. Osumek).,"H,2,10,H50",P,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,2,10,FG50,"H,2,10,H50","28,7,173","PASS:7,C,13,V44 TACK:8",J. Sullivan pass complete to M. Rutsch for 6 yards to the PW44 (H. Ogrodowcyk).,"H,3,4,V44",P,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,3,4,PW44,"H,3,4,V44","28,8,174","PASS:7,C,13,V49 TACK:19",J. Sullivan pass complete to M. Rutsch for loss of 5 yards to the PW49 (D. Piatkowski).,"H,4,9,V49",P,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,4,9,PW49,"H,4,9,V49","28,9,175","PUNT:82,V00 TB:","H. Schwarz punt 49 yards to the PW0, touchback.","V,1,10,V25",U,NA,NA,NA,NA,NA,NA,NA,28,H,FG,"INT,4,11:03,38","PUNT,4,07:09,51",6,13,3:54,INT,4,11:03,FG38,PUNT,4,07:09,PW49,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW25,"V,1,10,V25","29,1,176",{DRIVE}:07:09,PANTHERS WROCLAW drive start at 07:09.,"V,1,10,V25",NA,07:09,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW25,"V,1,10,V25","29,2,177","SPOT:V,V20,Y",PW ball on PW20.,"V,1,10,V20",NA,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW20,"V,1,10,V20","29,3,178","PASS:2,C,24,V26 TACK:40",L. O'Connor pass complete to M. Herndon for 6 yards to the PW26 (K. King).,"V,2,4,V26",P,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,4,PW26,"V,2,4,V26","29,4,179","PASS:2,C,7,V40 TACK:10","L. O'Connor pass complete to J. Wasiel for 14 yards to the PW40, 1ST DOWN PW (O. Williams).","V,1,10,V40",P,NA,P,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW40,"V,1,10,V40","29,5,180","PEN:V,FS,A,23,V35,N",PENALTY PW false start (J. Mazan) 5 yards to the PW35.,"V,1,15,V35",E,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,15,PW35,"V,1,15,V35","29,6,181","PASS:2,I,7,*",L. O'Connor pass incomplete to J. Wasiel.,"V,2,15,V35",P,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,15,PW35,"V,2,15,V35","29,7,182","PASS:2,I,23,* PEN:H,RP,A,55,V50,1 NOPLAY:","L. O'Connor pass incomplete to J. Mazan, PENALTY FG roughing passer (V. Valasti) 15 yards to the 50 yardline, 1ST DOWN PW, NO PLAY.","V,1,10,V50",E,NA,E,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,PW50,"V,1,10,V50","29,8,183","PASS:2,I,*",L. O'Connor pass incomplete to *.,"V,2,10,V50",P,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,2,10,PW50,"V,2,10,V50","29,9,184","RUSH:13,H49, TACK:43",D. Kwiatkowski rush for 1 yard to the FG49 (J. Silva Gomez).,"V,3,9,H49",R,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,9,FG49,"V,3,9,H49","29,10,185",TOUT:H T:04:51,"Timeout Frankfurt Galaxy, clock 04:51.","V,3,9,H49",#,04:51,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,3,9,FG49,"V,3,9,H49","29,11,186","PASS:2,C,23,H00 T:04:42","L. O'Connor pass complete to J. Mazan for 49 yards to the FG0, 1ST DOWN PW, TOUCHDOWN, clock 04:42.","V,1,10,H15",P,04:42,P,NA,NA,Y,12,19,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,10,FG15,"V,1,10,H15","29,12,187","PAT:K,11,G",D. Panczyszyn kick attempt good.,"V,1,0,V35",X,NA,NA,NA,NA,Y,13,19,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,PW,1,0,PW35,"V,1,0,V35","29,13,188","KO:85,H21 RET:86,H34","O. Wypych kickoff 44 yards to the FG21, L. Regler return 13 yards to the FG34.","H,1,10,H34",K,NA,NA,NA,NA,NA,NA,NA,29,V,PW,"PUNT,4,07:09,20","TD,4,04:42,100",6,80,2:27,PUNT,4,07:09,PW20,TD,4,04:42,FG00,NA
FGPW2103,PW,FG,Panthers Wroclaw,Frankfurt Galaxy,7/4/2021,Frankfurt,PSD Bank Arena,15:00,18:35,3:35,1800,25 degr.,SW11km/h,rainy w risk tstorm,T. Denker,M. Kattilus,H. Horak,S. Richardson,D. Jurzyk,A. Flaisch-J.,A. Sourdrille,FG,1,10,FG34,"H,1,10,H34","30,1,189",{DRIVE}:04:34,FRANKFURT GALAXY drive start at 04:34.,"H,1,10,H34",NA,04:34,NA,NA,NA,NA,NA,NA,30,H,FG,"KO,4,04:34,34","FG,4,00:49,95",10,61,3:45,KO,4,04:34,FG34,FG,4,00:49,PW05,1
