gameid,visid,homeid,visname,homename,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,cj,alt,hasball,down,togo,spot,context,playid,tokens,desc,newcontext,type,first,ob,clock,score,vscore,hscore,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS35,"V,1,10,V35","0,1,0",CMT:coin toss,coin toss,"V,1,10,V35",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS35,"V,1,10,V35","0,2,2","SPOT:H,H35,N",BT ball on BT35.,"H,1,10,H35",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT35,"H,1,10,H35","0,3,3","KO:26,V02 RET:4,V19 TACK:31","J. Schenderlein kickoff 63 yards to the SS2, A. Eitel return 17 yards to the SS19 (L. Pekkarinen).","V,1,10,V19",K,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS19,"V,1,10,V19","1,1,4","RUSH:27,V22, TACK:24",S. Shannon rush for 3 yards to the SS22 (M. De Falcis).,"V,2,7,V22",R,NA,NA,NA,NA,NA,NA,NA,1,V,SS,"KO,1,15:00,19","PUNT,1,12:12,42",5,23,2:48,KO,1,15:00,SS19,PUNT,1,12:12,SS42,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,2,7,SS22,"V,2,7,V22","1,2,5","PASS:16,C,5,V36 TACK:8","M. Winterlik pass complete to D. Meza for 14 yards to the SS36, 1ST DOWN SS (P. Seifert).","V,1,10,V36",P,P,NA,NA,NA,NA,NA,NA,1,V,SS,"KO,1,15:00,19","PUNT,1,12:12,42",5,23,2:48,KO,1,15:00,SS19,PUNT,1,12:12,SS42,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS36,"V,1,10,V36","1,3,6","RUSH:27,V40, TACK:52",S. Shannon rush for 4 yards to the SS40 (W. Nasri).,"V,2,6,V40",R,NA,NA,NA,NA,NA,NA,NA,1,V,SS,"KO,1,15:00,19","PUNT,1,12:12,42",5,23,2:48,KO,1,15:00,SS19,PUNT,1,12:12,SS42,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,2,6,SS40,"V,2,6,V40","1,4,7","RUSH:27,V42, TACK:52,92",S. Shannon rush for 2 yards to the SS42 (W. Nasri;F. Paris).,"V,3,4,V42",R,NA,NA,NA,NA,NA,NA,NA,1,V,SS,"KO,1,15:00,19","PUNT,1,12:12,42",5,23,2:48,KO,1,15:00,SS19,PUNT,1,12:12,SS42,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,3,4,SS42,"V,3,4,V42","1,5,8","PASS:16,I,5,*",M. Winterlik pass incomplete to D. Meza.,"V,4,4,V42",P,NA,NA,NA,NA,NA,NA,NA,1,V,SS,"KO,1,15:00,19","PUNT,1,12:12,42",5,23,2:48,KO,1,15:00,SS19,PUNT,1,12:12,SS42,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,4,4,SS42,"V,4,4,V42","1,6,9","PUNT:3,H32 OB:","T. Bronn punt 26 yards to the BT32, out-of-bounds.","H,1,10,H32",U,NA,Y,NA,NA,NA,NA,NA,1,V,SS,"KO,1,15:00,19","PUNT,1,12:12,42",5,23,2:48,KO,1,15:00,SS19,PUNT,1,12:12,SS42,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT32,"H,1,10,H32","2,1,10",{DRIVE}:12:12,BERLIN THUNDER drive start at 12:12.,"H,1,10,H32",NA,NA,NA,12:12,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT32,"H,1,10,H32","2,2,11","RUSH:17,H33, TACK:31",E. Drossard rush for 1 yard to the BT33 (N. Wenzelburger).,"H,2,9,H33",R,NA,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,9,BT33,"H,2,9,H33","2,3,12","RUSH:1,H34, TACK:55,20",J. Crawford rush for 1 yard to the BT34 (D. Graza;D. Warren).,"H,3,8,H34",R,NA,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,3,8,BT34,"H,3,8,H34","2,4,13","PASS:6,C,7,V33 TACK:23","C. Stitt pass complete to S. Jones for 33 yards to the SS33, 1ST DOWN BT (M. Dabo).","H,1,10,V33",P,P,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,SS33,"H,1,10,V33","2,5,14","PASS:6,I,17,*",C. Stitt pass incomplete to E. Drossard.,"H,2,10,V33",P,NA,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,10,SS33,"H,2,10,V33","2,6,15","PASS:6,C,7,V20 TACK:33","C. Stitt pass complete to S. Jones for 13 yards to the SS20, 1ST DOWN BT (B. Wenzler).","H,1,10,V20",P,P,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,SS20,"H,1,10,V20","2,7,16","RUSH:1,V18, TACK:20",J. Crawford rush for 2 yards to the SS18 (D. Warren).,"H,2,8,V18",R,NA,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,8,SS18,"H,2,8,V18","2,8,17","RUSH:1,V05, TACK:20,45","J. Crawford rush for 13 yards to the SS5, 1ST DOWN BT (D. Warren;N. Hamulic).","H,1,0,V05",R,R,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,0,SS05,"H,1,0,V05","2,9,18","PASS:6,C,7,V00 T:08:15","C. Stitt pass complete to S. Jones for 5 yards to the SS0, 1ST DOWN BT, TOUCHDOWN, clock 08:15.","H,1,10,V15",P,P,NA,08:15,Y,0,6,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,SS15,"H,1,10,V15","2,10,19","PAT:K,26,M",J. Schenderlein kick attempt failed.,"H,1,0,H35",X,NA,NA,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,0,BT35,"H,1,0,H35","2,11,20","KO:26,V01 OB: SPOT:V,V40,Y","J. Schenderlein kickoff 64 yards to the SS1, out-of-bounds, SS ball on SS40.","V,1,10,V40",K,NA,Y,NA,NA,NA,NA,NA,2,H,BT,"PUNT,1,12:12,32","TD,1,08:15,100",8,68,3:57,PUNT,1,12:12,BT32,TD,1,08:15,SS00,1
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS40,"V,1,10,V40","3,1,21",{DRIVE}:08:15,STUTTGART SURGE drive start at 08:15.,"V,1,10,V40",NA,NA,NA,08:15,NA,NA,NA,NA,3,V,SS,"KO,1,08:15,40","PUNT,1,05:35,53",4,13,2:40,KO,1,08:15,SS40,PUNT,1,05:35,BT47,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS40,"V,1,10,V40","3,2,22","RUSH:27,H45, TACK:2","S. Shannon rush for 15 yards to the BT45, 1ST DOWN SS (J. White).","V,1,10,H45",R,R,NA,NA,NA,NA,NA,NA,3,V,SS,"KO,1,08:15,40","PUNT,1,05:35,53",4,13,2:40,KO,1,08:15,SS40,PUNT,1,05:35,BT47,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,BT45,"V,1,10,H45","3,3,23","RUSH:27,H48, TACK:24",S. Shannon rush for loss of 3 yards to the BT48 (M. De Falcis).,"V,2,13,H48",R,NA,NA,NA,NA,NA,NA,NA,3,V,SS,"KO,1,08:15,40","PUNT,1,05:35,53",4,13,2:40,KO,1,08:15,SS40,PUNT,1,05:35,BT47,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,2,13,BT48,"V,2,13,H48","3,4,24","PASS:16,S,TM,V46 SACK:45",M. Winterlik sacked for loss of 6 yards to the SS46 (K. Hill).,"V,3,19,V46",P,NA,NA,NA,NA,NA,NA,NA,3,V,SS,"KO,1,08:15,40","PUNT,1,05:35,53",4,13,2:40,KO,1,08:15,SS40,PUNT,1,05:35,BT47,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,3,19,SS46,"V,3,19,V46","3,5,25","RUSH:16,V40, FORCE:45 FUMB:V,H47,27 TACK:47","M. Winterlik rush for loss of 6 yards to the SS40, fumble forced by K. Hill, fumble by M. Winterlik recovered by SS S. Shannon at BT47 (Y. Landfried).","V,4,12,H47",R,NA,NA,NA,NA,NA,NA,NA,3,V,SS,"KO,1,08:15,40","PUNT,1,05:35,53",4,13,2:40,KO,1,08:15,SS40,PUNT,1,05:35,BT47,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,4,12,BT47,"V,4,12,H47","3,6,26","PUNT:3,H19 OB:","T. Bronn punt 28 yards to the BT19, out-of-bounds.","H,1,10,H19",U,NA,Y,NA,NA,NA,NA,NA,3,V,SS,"KO,1,08:15,40","PUNT,1,05:35,53",4,13,2:40,KO,1,08:15,SS40,PUNT,1,05:35,BT47,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT19,"H,1,10,H19","4,1,27",{DRIVE}:05:35,BERLIN THUNDER drive start at 05:35.,"H,1,10,H19",NA,NA,NA,05:35,NA,NA,NA,NA,4,H,BT,"PUNT,1,05:35,19","INT,1,05:32,19",1,0,0:03,PUNT,1,05:35,BT19,INT,1,05:32,BT19,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT19,"H,1,10,H19","4,2,28","PASS:6,X,31,H34 RET:31,H34 TACK:11","C. Stitt pass intercepted by N. Wenzelburger at the BT34, N. Wenzelburger return 0 yards to the BT34 (B. Zerbe).","V,1,10,H34",P,NA,NA,NA,NA,NA,NA,I,4,H,BT,"PUNT,1,05:35,19","INT,1,05:32,19",1,0,0:03,PUNT,1,05:35,BT19,INT,1,05:32,BT19,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,BT34,"V,1,10,H34","5,1,29","PASS:2,C,14,H00 T:05:32","D. Gfeller pass complete to L. Geyer for 34 yards to the BT0, 1ST DOWN SS, TOUCHDOWN, clock 05:32.","V,1,10,H15",P,P,NA,05:32,Y,6,6,NA,5,V,SS,"INT,1,05:32,66","TD,1,05:32,100",1,34,0:00,INT,1,05:32,BT34,TD,1,05:32,BT00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,BT15,"V,1,10,H15","5,2,30","PAT:K,2,B BLOCK:21",D. Gfeller kick attempt failed (blocked) (blocked by T. Schirmer).,"V,1,0,V35",X,NA,NA,NA,NA,NA,NA,NA,5,V,SS,"INT,1,05:32,66","TD,1,05:32,100",1,34,0:00,INT,1,05:32,BT34,TD,1,05:32,BT00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,0,SS35,"V,1,0,V35","5,3,31","KO:3,H00 TB:","T. Bronn kickoff 65 yards to the BT0, touchback.","H,1,10,H25",K,NA,NA,NA,NA,NA,NA,NA,5,V,SS,"INT,1,05:32,66","TD,1,05:32,100",1,34,0:00,INT,1,05:32,BT34,TD,1,05:32,BT00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT25,"H,1,10,H25","6,1,32",{DRIVE}:05:23,BERLIN THUNDER drive start at 05:23.,"H,1,10,H25",NA,NA,NA,05:23,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,BT25,"H,1,10,H25","6,2,33","RUSH:6,H28, TACK:97",C. Stitt rush for 3 yards to the BT28 (P. Ungericht).,"H,2,7,H28",R,NA,NA,NA,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,7,BT28,"H,2,7,H28","6,3,34","RUSH:1,H31, TACK:20",J. Crawford rush for 3 yards to the BT31 (D. Warren).,"H,3,4,H31",R,NA,NA,NA,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,3,4,BT31,"H,3,4,H31","6,4,35","PASS:6,C,7,V30 TACK:33","C. Stitt pass complete to S. Jones for 39 yards to the SS30, 1ST DOWN BT (B. Wenzler).","H,1,10,V30",P,P,NA,NA,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,SS30,"H,1,10,V30","6,5,36","PASS:6,C,85,V29 TACK:20,97",C. Stitt pass complete to N. Schumann for 1 yard to the SS29 (D. Warren;P. Ungericht).,"H,2,9,V29",P,NA,NA,NA,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,2,9,SS29,"H,2,9,V29","6,6,37","PASS:6,C,7,V00 T:02:23","C. Stitt pass complete to S. Jones for 29 yards to the SS0, 1ST DOWN BT, TOUCHDOWN, clock 02:23.","H,1,10,V15",P,P,NA,02:23,Y,6,12,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,10,SS15,"H,1,10,V15","6,7,38","PAT:K,26,M",J. Schenderlein kick attempt failed.,"H,1,0,H35",X,NA,NA,NA,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,BT,1,0,BT35,"H,1,0,H35","6,8,39","KO:26,V08 RET:4,V25 TACK:22","J. Schenderlein kickoff 57 yards to the SS8, A. Eitel return 17 yards to the SS25 (L. Achaintre).","V,1,10,V25",K,NA,NA,NA,NA,NA,NA,NA,6,H,BT,"KO,1,05:23,25","TD,1,02:23,100",5,75,3:00,KO,1,05:23,BT25,TD,1,02:23,SS00,NA
BTSS2103,SS,BT,Stuttgart Surge,Berlin Thunder,7/4/2021,Berlin,Stadion am Wurfplatz,15:00,17:55,Y,02.55,800,26 C,no,partly cloudy,M. Scholz,B. Hansen,K. Haltermann,B. Schaumberg,Z. Hamiko,M. Hoffmann,V. Kreisman,E. Christensen,E. Christensen,SS,1,10,SS25,"V,1,10,V25","7,1,40",{DRIVE}:02:23,STUTTGART SURGE drive start at 02:23.,"V,1,10,V25",NA,NA,NA,02:23,NA,NA,NA,NA,7,V,SS,"KO,1,02:23,25","PUNT,2,14:01,46",5,21,3:22,KO,1,02:23,SS25,PUNT,2,14:01,SS46,NA
